Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
70,1.0,0.003510349515587153,1.4266948092625548e-24,1.918169092978757e-24,30.843290249031043,0.8444733714359253
71,1.0,0.002912443901495806,5.351382149163163e-25,8.0036508663806605e-25,31.114482297300576,0.8583252894846655
72,1.0,0.0028002517957670925,7.535569001725205e-25,1.0360794088318631e-24,31.3671491740315,0.862666268156182
73,1.0,0.002754915290597684,7.976301507932975e-25,1.0276596945168718e-24,31.249370799031674,0.863530037301562
74,1.0,0.0027258157167368412,6.071705230624291e-25,7.611619124510264e-25,31.597914188269808,0.8657009593659835
75,1.0,0.002715935425686778,7.170728363562456e-25,1.195268215065009e-24,31.528253623449917,0.8658789366668795
76,1.0,0.0026638725006489622,7.808538236281655e-25,9.522448748203222e-25,31.665783266737915,0.8667005452838955
77,1.0,0.002654257862010761,8.575159717239904e-25,1.0099279038616195e-24,31.71166602944559,0.8645189955050477
78,1.0,0.0026325802669559593,1.812762070076123e-24,1.287238490579921e-24,31.817185674280736,0.8688798469045887
79,1.0,0.0026171882537850038,8.961748722458455e-25,9.337892138870233e-25,31.834367463302904,0.8678187645423063
80,1.0,0.002613096976349028,8.737230238091433e-25,9.455070072461916e-25,31.83736051108855,0.8684538795869754
81,1.0,0.002587443127578472,7.982293649186356e-25,8.82857097108867e-25,31.956830157325857,0.8678839432526819
82,1.0,0.0027503427609674425,7.637113478114657e-25,9.080240197701214e-25,28.93700347603322,0.8158323346457866
83,1.0,0.0028264739494424764,8.74354305893435e-25,1.0590802493214044e-24,31.687119341346577,0.8669926500891624
84,1.0,0.002611834303138564,9.638555319736352e-25,1.1792956939324307e-24,31.81781919375283,0.8656427474707339
85,1.0,0.0025921704189926847,1.1356843377576752e-24,1.504220497924702e-24,31.776157502016158,0.8677749102794712
86,1.0,0.002576907645859078,1.045270423814803e-24,1.1240501395695509e-24,31.603061233540974,0.8646055160630776
87,1.0,0.002566173326529724,1.5108621057964009e-24,1.520174295073282e-24,31.95429696838648,0.8707422810311644
88,1.0,0.0025684466507666435,8.409819800488067e-25,9.880773874735575e-25,31.152625893446974,0.8656950092675312
89,1.0,0.002592235627623565,9.357716929698777e-25,1.0096052966711805e-24,31.997832231408715,0.8690159841776952
90,1.0,0.0025599754220345687,1.1335917597385485e-24,1.112199485165763e-24,32.06927349005745,0.8704246777608105
91,1.0,0.002549770306815058,8.483781459244085e-25,9.062233363390386e-25,32.10546196942865,0.8692029788627388
92,1.0,0.0025378886620361276,8.31488395333769e-25,8.016180376995527e-25,31.81943955046841,0.871314157240139
93,1.0,0.002549228987822807,8.186466804402381e-25,8.488888426109362e-25,32.08840978996885,0.8694257009526535
94,1.0,0.0025210320836142612,6.789179817157157e-25,7.350876639841601e-25,32.15156973034403,0.8705845547653239
95,1.0,0.0025191273638772924,7.724290241666527e-25,8.290949201192743e-25,32.10211334417145,0.8675310348343194
96,1.0,0.002511478841840121,8.862493180183097e-25,8.740519841620675e-25,32.14407487966484,0.8698209291976854
97,1.0,0.0025090155876034983,8.489828362555202e-25,8.677085156416379e-25,31.939785484964794,0.8697605980320535
98,1.0,0.0024985849571397952,9.755502525970059e-25,9.816440734787607e-25,32.25553521352496,0.8707034493190796
99,1.0,0.0025130237938050023,7.708705451535629e-25,7.451075609847491e-25,32.22193154016223,0.8696310020381619
100,1.0,0.002512155419698041,9.358881205403712e-25,8.61779547606256e-25,31.907587505058665,0.8688747110679917
