Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.8073476477039838,0.008331120496997224,0.5743724659290882,0.386112338741707,25.56110980611686,0.4043441428616643
2,0.5531133110876436,0.00446333008843353,0.6317592966184291,0.20063969440589227,25.61672406416864,0.42079567931592465
3,0.29304816006488704,0.004119215779866788,0.7574969829903535,0.06899982730555664,26.216889067279094,0.4461005403101444
4,0.13657713081544304,0.0036721608114544473,0.8695963691002923,0.008687533024848237,26.5651114979417,0.49175927206873893
5,0.010513133550497832,0.0034129264158485545,0.9916743776117795,0.004125347115944773,26.917537208133528,0.5036535322666168
6,0.0005942005113298528,0.0033363575726536496,0.999770705995996,0.00030372340604481126,26.967589573452578,0.5173715329170228
7,7.145012423702409e-05,0.0032025464364045454,0.9999551251389969,2.7704286524817904e-05,27.19117760231226,0.5222626378387213
8,5.4683073776937784e-05,0.0031374867472556854,0.9999607640327365,1.5860921438237598e-05,27.19242751900374,0.5261136915534734
9,4.32975152392869e-05,0.00307558616105881,0.9999742431838009,1.9462796863860546e-05,26.929922277178573,0.5255482869595289
10,4.022412367142093e-05,0.003043089031540101,0.9999809170686947,2.175699001443879e-05,27.011548713133454,0.5271302266418934
11,2.076724358861771e-05,0.0030905518326069686,0.999989476815115,1.1228784904217659e-05,27.210691381773536,0.525697566345334
12,1.488626225982602e-05,0.0029741522298412926,0.9999941208696747,9.043508197670762e-06,27.24144914137689,0.5249394769221545
13,2.137191206562888e-05,0.0029694754151139103,0.9999873120886914,8.14047588832533e-06,27.24531264187284,0.5263243292272091
14,3.727519508390057e-05,0.0029965875542147078,0.9999736940678947,1.745553420005704e-05,27.234290136608887,0.5257563886046409
15,5.611562725889288e-05,0.002980916627926905,0.9999715900542343,2.90750136727122e-05,27.11642338203466,0.5244372381269932
16,7.6211945821697285e-06,0.002984991764849946,0.9999953544477492,4.026471592511864e-06,27.234858361169337,0.5284442614763976
17,1.162186052245296e-05,0.00296535809228796,0.9999958025084601,1.0476682505984951e-05,27.260711944506806,0.5272432217746973
18,4.590996851869814e-06,0.0029224924816896756,0.999996420319044,2.139685636340547e-06,27.265023117927406,0.5279067581146956
19,4.616298291051309e-06,0.0029322602098284206,0.9999964725477763,1.140545658264823e-06,27.24558454763563,0.5297611383348704
